Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,   Account Balance   ,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,  Transaction Amount  ,  Account Balance After Transaction  ,Branch ID,Loan ID,  Loan Amount  ,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,  Credit Limit  ,  Credit Card Balance  ,  Minimum Payment Due  ,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
68,Carol,Carter,68,Male,Address_68,Atlanta,19458794921,carol.carter@kag.com,Savings," 9,959.69 ",2/6/2022,1/31/2023,68,10/2/2023,Withdrawal,"4,951.69","14,911.38",90,68,"14,592.57",Personal,550.00%,48,5/6/2021,Approved,68,AMEX,"3,895.30","4,716.75",235.84,8/12/2023,6/4/2023,6101,68,2/21/2023,Praise,Resolved,9/9/2023,-1
69,Patricia,Williams,29,Other,Address_69,Las Vegas,19458794922,patricia.williams@kag.com,Current," 3,799.72 ",6/19/2013,2/7/2023,69,10/28/2023,Transfer,"2,656.44","6,456.16",21,69,"42,462.40",Auto,932.00%,60,11/14/2022,Approved,69,AMEX,"7,657.60","2,925.25",146.26,4/3/2023,2/22/2023,71,69,2/9/2023,Suggestion,Resolved,5/21/2023,1
70,Mark,Miller,67,Female,Address_70,Boston,19458794923,mark.miller@kag.com,Current," 1,031.40 ",5/29/2020,2/8/2023,70,8/23/2023,Deposit,71.14,"1,102.54",70,70,"43,528.96",Auto,324.00%,48,3/10/2021,Rejected,70,Visa,"4,900.65","2,837.64",141.88,6/13/2023,3/3/2023,7405,70,11/26/2023,Complaint,Resolved,12/19/2023,1
71,Karen,Carter,59,Male,Address_71,San Antonio,19458794924,karen.carter@kag.com,Savings," 5,431.76 ",4/11/2020,6/13/2023,71,2/24/2023,Transfer,231.02,"5,200.74",22,71,"17,604.59",Mortgage,780.00%,24,4/25/2022,Approved,71,AMEX,"8,291.94","2,230.04",111.5,1/17/2023,10/19/2023,5695,71,3/2/2023,Suggestion,Resolved,5/23/2023,1
72,Sandra,Hill,24,Female,Address_72,San Francisco,19458794925,sandra.hill@kag.com,Savings," 8,860.06 ",12/25/2002,12/22/2023,72,7/18/2023,Withdrawal,"2,299.24","6,560.82",75,72,"15,634.98",Personal,388.00%,12,1/15/2022,Approved,72,Visa,"3,866.07","1,689.29",84.46,5/21/2023,10/9/2023,6865,72,11/7/2023,Complaint,Resolved,9/6/2023,1
73,Amanda,Smith,53,Male,Address_73,Memphis,19458794926,amanda.smith@kag.com,Savings," 5,886.75 ",10/12/2018,9/24/2023,73,1/29/2023,Withdrawal,"2,222.97","3,663.78",37,73,"32,716.79",Mortgage,452.00%,12,3/17/2021,Closed,73,Visa,"5,748.09","2,421.45",121.07,1/30/2023,10/1/2023,257,73,9/1/2023,Complaint,Resolved,5/3/2023,1
74,Kimberly,Carter,34,Other,Address_74,Baltimore,19458794927,kimberly.carter@kag.com,Current," 7,951.57 ",9/29/2010,3/10/2023,74,10/31/2023,Transfer,"2,033.74","9,985.31",30,74,"11,053.75",Auto,953.00%,12,10/5/2022,Rejected,74,AMEX,"8,505.91","2,587.65",129.38,11/26/2023,7/25/2023,7360,74,4/23/2023,Praise,Pending,7/22/2023,1
75,Elizabeth,Taylor,66,Other,Address_75,San Antonio,19458794928,elizabeth.taylor@kag.com,Savings, 643.16 ,9/23/2016,10/17/2023,75,11/24/2023,Deposit,"4,119.78","4,762.94",31,75,"24,700.58",Personal,515.00%,60,8/21/2020,Rejected,75,MasterCard,"4,149.29","3,478.89",173.94,10/30/2023,3/10/2023,1339,75,6/24/2023,Suggestion,Pending,5/19/2023,-1
76,Margaret,Nelson,21,Other,Address_76,Tucson,19458794929,margaret.nelson@kag.com,Current," 6,766.61 ",1/1/2005,8/17/2023,76,3/4/2023,Transfer,"3,518.75","3,247.86",33,76,"7,925.84",Mortgage,753.00%,12,3/27/2022,Rejected,76,MasterCard,"6,771.04",826.25,41.31,3/2/2023,2/6/2023,5136,76,10/11/2023,Suggestion,Pending,3/31/2023,1
77,Susan,Harris,54,Female,Address_77,San Antonio,19458794930,susan.harris@kag.com,Savings, 884.02 ,3/21/2019,9/18/2023,77,5/29/2023,Transfer,546.01,"1,430.03",76,77,"15,932.98",Auto,595.00%,36,8/8/2020,Rejected,77,AMEX,"6,816.02","2,876.14",143.81,12/8/2023,8/1/2023,1868,77,8/2/2023,Praise,Pending,5/29/2023,1
78,Donald,Williams,50,Other,Address_78,Las Vegas,19458794931,donald.williams@kag.com,Savings," 5,607.93 ",10/15/2013,1/20/2023,78,11/9/2023,Withdrawal,"1,819.77","3,788.16",27,78,"15,576.59",Personal,788.00%,36,8/22/2022,Closed,78,MasterCard,"4,167.36","2,895.65",144.78,7/17/2023,2/2/2023,2974,78,10/4/2023,Suggestion,Resolved,9/11/2023,1
79,Deborah,Anderson,36,Female,Address_79,Austin,19458794932,deborah.anderson@kag.com,Current," 5,027.90 ",11/4/2014,3/4/2023,79,9/26/2023,Transfer,"2,987.43","2,040.47",78,79,"35,050.10",Mortgage,386.00%,12,5/5/2022,Closed,79,AMEX,"7,692.29","1,834.95",91.75,10/13/2023,1/20/2023,9311,79,4/15/2023,Praise,Resolved,8/22/2023,1
80,Joseph,Lewis,43,Other,Address_80,Dallas,19458794933,joseph.lewis@kag.com,Current," 9,461.48 ",2/24/2002,10/28/2023,80,6/4/2023,Deposit,"1,918.62","11,380.10",58,80,"14,831.38",Personal,889.00%,12,12/12/2022,Closed,80,AMEX,"5,756.90","4,821.45",241.07,1/21/2023,7/17/2023,5682,80,10/20/2023,Praise,Pending,6/16/2023,1
81,Linda,Nelson,28,Female,Address_81,Fort Worth,19458794934,linda.nelson@kag.com,Current," 1,411.40 ",10/6/2018,6/19/2023,81,7/15/2023,Deposit,"1,049.44",361.96,1,81,"45,026.29",Personal,594.00%,24,9/14/2020,Closed,81,AMEX,"6,346.33","3,725.51",186.28,8/7/2023,8/24/2023,8898,81,6/17/2023,Complaint,Resolved,12/16/2023,1
82,Susan,Young,48,Other,Address_82,Sacramento,19458794935,susan.young@kag.com,Current, 193.96 ,10/11/2010,1/13/2023,82,12/10/2023,Deposit,"3,143.98","-2,950.02",64,82,"49,169.26",Mortgage,378.00%,36,2/22/2022,Approved,82,MasterCard,"4,514.98","3,553.84",177.69,10/30/2023,4/30/2023,4919,82,5/6/2023,Complaint,Resolved,4/4/2023,1
83,Daniel,Sanchez,18,Male,Address_83,Houston,19458794936,daniel.sanchez@kag.com,Savings," 1,459.81 ",5/16/2008,5/17/2023,83,4/15/2023,Deposit,"3,015.22","4,475.03",72,83,"4,972.02",Auto,134.00%,24,2/24/2021,Approved,83,MasterCard,"1,809.62","4,365.64",218.28,7/22/2023,5/4/2023,9222,83,8/13/2023,Praise,Resolved,3/19/2023,1
84,Michelle,Thomas,57,Male,Address_84,Mesa,19458794937,michelle.thomas@kag.com,Current," 1,789.99 ",7/6/2015,8/12/2023,84,9/22/2023,Deposit,"4,873.30","-3,083.31",72,84,"20,484.73",Mortgage,112.00%,24,11/6/2020,Closed,84,AMEX,"7,285.15","1,694.55",84.73,5/21/2023,7/11/2023,6577,84,10/30/2023,Complaint,Pending,7/11/2023,1
85,Charles,Harris,53,Female,Address_85,Louisville,19458794938,charles.harris@kag.com,Current," 2,584.02 ",1/10/2010,4/4/2023,85,3/15/2023,Transfer,"2,809.74",-225.72,93,85,"15,790.21",Mortgage,418.00%,12,12/14/2022,Approved,85,AMEX,"4,087.24","1,063.35",53.17,4/12/2023,10/31/2023,697,85,3/4/2023,Praise,Resolved,4/13/2023,1
86,Jessica,Ramirez,46,Other,Address_86,San Jose,19458794939,jessica.ramirez@kag.com,Current," 8,169.38 ",6/2/2018,6/26/2023,86,3/16/2023,Deposit,"4,372.74","3,796.64",26,86,"18,247.52",Personal,294.00%,24,8/3/2020,Rejected,86,MasterCard,"6,476.25","2,191.43",109.57,3/25/2023,12/9/2023,4225,86,8/23/2023,Suggestion,Resolved,3/18/2023,1
87,Brian,Rodriguez,42,Other,Address_87,El Paso,19458794940,brian.rodriguez@kag.com,Savings," 3,831.12 ",4/12/2013,12/14/2023,87,4/7/2023,Deposit,"4,746.49","8,577.61",90,87,"14,002.39",Mortgage,147.00%,12,11/24/2021,Approved,87,AMEX,"9,170.78","2,987.74",149.39,3/7/2023,12/16/2023,8866,87,7/2/2023,Complaint,Pending,2/24/2023,1
88,Karen,Smith,64,Male,Address_88,Denver,19458794941,karen.smith@kag.com,Current," 8,423.50 ",10/19/2015,12/23/2023,88,8/29/2023,Transfer,"2,179.57","10,603.07",49,88,"19,750.58",Personal,598.00%,12,9/8/2020,Approved,88,Visa,"8,514.73","2,788.00",139.4,8/8/2023,4/13/2023,7888,88,7/7/2023,Complaint,Pending,3/19/2023,1
89,Timothy,Lewis,66,Other,Address_89,Atlanta,19458794942,timothy.lewis@kag.com,Savings," 2,792.15 ",7/2/2021,6/5/2023,89,5/19/2023,Transfer,273.94,"3,066.09",84,89,"7,929.32",Auto,990.00%,48,8/30/2020,Approved,89,Visa,"6,663.31","1,102.03",55.1,5/26/2023,3/21/2023,4072,89,3/3/2023,Praise,Pending,2/19/2023,1
90,Nancy,Perez,35,Other,Address_90,Colorado Springs,19458794943,nancy.perez@kag.com,Savings," 8,619.36 ",6/22/2022,5/1/2023,90,4/19/2023,Deposit,726.04,"7,893.32",44,90,"14,711.10",Personal,480.00%,36,8/19/2020,Approved,90,MasterCard,"3,047.11","1,343.47",67.17,8/11/2023,8/7/2023,1434,90,8/1/2023,Suggestion,Resolved,8/25/2023,1
91,Sandra,Thomas,20,Female,Address_91,Las Vegas,19458794944,sandra.thomas@kag.com,Current, 180.10 ,11/25/2016,6/20/2023,91,1/28/2023,Deposit,"2,524.81","2,704.91",43,91,"37,643.08",Mortgage,597.00%,60,1/21/2020,Closed,91,Visa,"5,646.98","4,628.69",231.43,5/28/2023,2/11/2023,6763,91,2/24/2023,Complaint,Pending,4/8/2023,1
92,Matthew,Green,35,Male,Address_92,Indianapolis,19458794945,matthew.green@kag.com,Savings," 9,351.90 ",3/12/2022,7/17/2023,92,4/12/2023,Withdrawal,"4,465.86","4,886.04",49,92,"17,858.28",Mortgage,298.00%,36,7/20/2021,Approved,92,MasterCard,"4,373.69",405.51,20.28,9/27/2023,11/30/2023,1807,92,1/3/2023,Complaint,Pending,5/11/2023,1
93,Brian,Baker,24,Other,Address_93,Tucson,19458794946,brian.baker@kag.com,Current," 7,485.89 ",11/29/2002,6/18/2023,93,12/16/2023,Deposit,"3,274.12","10,760.01",52,93,"11,183.91",Mortgage,284.00%,60,7/4/2022,Approved,93,Visa,"6,319.51","2,520.25",126.01,9/2/2023,7/21/2023,7430,93,9/29/2023,Praise,Pending,8/18/2023,1
94,Kenneth,Green,45,Other,Address_94,Fort Worth,19458794947,kenneth.green@kag.com,Savings," 4,186.03 ",7/4/2002,6/21/2023,94,4/29/2023,Deposit,"1,015.39","3,170.64",71,94,"6,313.76",Auto,396.00%,48,9/4/2022,Rejected,94,MasterCard,"7,582.01","2,373.34",118.67,7/19/2023,9/12/2023,2695,94,2/22/2023,Suggestion,Resolved,7/27/2023,1
95,Mark,Miller,34,Female,Address_95,Fresno,19458794948,mark.miller@kag.com,Savings," 5,815.62 ",8/18/2004,6/6/2023,95,3/13/2023,Withdrawal,"3,508.21","9,323.83",32,95,"18,052.20",Mortgage,852.00%,48,6/18/2021,Closed,95,Visa,"7,536.36","1,916.85",95.84,12/12/2023,3/17/2023,2170,95,2/24/2023,Praise,Pending,4/26/2023,1
96,Joseph,Wilson,42,Female,Address_96,San Antonio,19458794949,joseph.wilson@kag.com,Current," 9,336.87 ",12/24/2016,11/20/2023,96,1/27/2023,Transfer,"4,472.15","13,809.02",55,96,"32,527.05",Mortgage,965.00%,36,9/5/2022,Rejected,96,MasterCard,"1,512.66","3,918.05",195.9,10/27/2023,12/26/2023,1024,96,11/12/2023,Complaint,Resolved,4/26/2023,1
97,Brian,Lewis,35,Female,Address_97,Austin,19458794950,brian.lewis@kag.com,Current," 5,867.35 ",3/24/2008,7/29/2023,97,5/30/2023,Transfer,160.83,"5,706.52",18,97,"13,411.94",Personal,766.00%,48,9/22/2020,Approved,97,Visa,"4,355.01","4,612.91",230.65,10/4/2023,11/17/2023,2512,97,2/24/2023,Suggestion,Resolved,7/25/2023,1
98,James,Jackson,69,Female,Address_98,Milwaukee,19458794951,james.jackson@kag.com,Savings," 2,362.83 ",12/21/2013,10/8/2023,98,6/19/2023,Transfer,"1,221.63","3,584.46",86,98,"21,699.84",Mortgage,119.00%,48,10/18/2022,Approved,98,AMEX,"4,510.45","4,986.37",249.32,10/6/2023,1/14/2023,7899,98,5/26/2023,Praise,Resolved,6/23/2023,1
99,Matthew,Jackson,57,Other,Address_99,Memphis,19458794952,matthew.jackson@kag.com,Current," 5,771.45 ",4/24/2009,7/15/2023,99,6/9/2023,Deposit,774.37,"6,545.82",59,99,"47,667.53",Personal,495.00%,12,5/12/2021,Rejected,99,MasterCard,"2,685.39",613.7,30.68,7/30/2023,7/22/2023,3175,99,9/17/2023,Suggestion,Pending,2/10/2023,1
100,John,Johnson,60,Other,Address_100,San Jose,19458794953,john.johnson@kag.com,Current," 8,727.33 ",10/15/2004,9/27/2023,100,5/22/2023,Withdrawal,"3,922.67","12,650.00",29,100,"28,065.78",Auto,479.00%,48,8/1/2022,Rejected,100,AMEX,"5,380.02",214.28,10.71,1/3/2023,4/1/2023,8789,100,8/22/2023,Praise,Resolved,3/31/2023,1
101,David,Green,20,Other,Address_101,Milwaukee,19458794954,david.green@kag.com,Savings," 9,875.75 ",5/5/2020,7/6/2023,101,6/3/2023,Withdrawal,"4,458.47","14,334.22",32,101,"27,064.99",Mortgage,942.00%,24,5/18/2022,Approved,101,MasterCard,"3,511.78","1,376.50",68.82,3/7/2023,9/23/2023,9703,101,5/17/2023,Complaint,Pending,12/17/2023,1
102,Nancy,Hall,42,Female,Address_102,Los Angeles,19458794955,nancy.hall@kag.com,Savings," 5,882.42 ",10/9/2003,3/3/2023,102,9/7/2023,Deposit,"2,777.24","3,105.18",54,102,"21,087.22",Auto,771.00%,48,2/3/2020,Rejected,102,MasterCard,"4,126.54","3,412.51",170.63,4/23/2023,7/12/2023,31,102,1/7/2023,Praise,Resolved,5/7/2023,1
103,James,Anderson,24,Other,Address_103,Colorado Springs,19458794956,james.anderson@kag.com,Savings," 1,640.89 ",6/30/2021,5/25/2023,103,7/2/2023,Deposit,"4,242.53","-2,601.64",84,103,"28,285.16",Mortgage,743.00%,60,3/20/2021,Approved,103,MasterCard,"6,153.34","2,022.65",101.13,7/18/2023,9/8/2023,4147,103,2/25/2023,Complaint,Pending,7/9/2023,1
104,Amanda,Williams,64,Male,Address_104,Charlotte,19458794957,amanda.williams@kag.com,Current," 7,740.35 ",6/24/2006,8/14/2023,104,7/22/2023,Deposit,"3,288.12","4,452.23",31,104,"49,243.80",Mortgage,608.00%,36,12/29/2020,Approved,104,AMEX,"8,627.02","2,329.53",116.48,1/13/2023,3/20/2023,7328,104,7/7/2023,Complaint,Pending,4/28/2023,1
105,Linda,Hernandez,27,Male,Address_105,Austin,19458794958,linda.hernandez@kag.com,Savings," 9,969.42 ",3/9/2013,4/27/2023,105,3/12/2023,Deposit,"3,286.93","6,682.49",43,105,"13,436.54",Mortgage,681.00%,60,3/4/2020,Closed,105,MasterCard,"4,854.94","4,997.11",249.86,5/3/2023,4/16/2023,4710,105,10/13/2023,Praise,Pending,6/5/2023,1
106,Nancy,Rivera,61,Other,Address_106,Fresno,19458794959,nancy.rivera@kag.com,Current," 4,789.00 ",12/4/2002,7/25/2023,106,7/2/2023,Transfer,"2,902.74","1,886.26",41,106,"47,154.47",Personal,729.00%,12,11/10/2021,Rejected,106,MasterCard,"5,861.01","2,456.68",122.83,9/27/2023,3/14/2023,6998,106,1/19/2023,Suggestion,Resolved,9/20/2023,1
107,William,Robinson,61,Female,Address_107,Colorado Springs,19458794960,william.robinson@kag.com,Savings," 3,898.95 ",12/3/2021,12/22/2023,107,6/22/2023,Withdrawal,259.59,"3,639.36",8,107,"8,304.48",Personal,597.00%,48,12/3/2022,Closed,107,MasterCard,"8,157.08","4,576.73",228.84,7/21/2023,4/19/2023,7527,107,2/27/2023,Complaint,Pending,2/11/2023,1
108,Thomas,Flores,68,Male,Address_108,Houston,19458794961,thomas.flores@kag.com,Current," 5,569.76 ",8/6/2006,3/7/2023,108,1/30/2023,Withdrawal,"4,685.52","10,255.28",43,108,"6,444.16",Personal,860.00%,24,4/20/2020,Approved,108,Visa,"4,867.49","2,058.35",102.92,4/3/2023,10/6/2023,233,108,12/11/2023,Praise,Resolved,3/15/2023,1
109,Linda,Moore,36,Other,Address_109,Austin,19458794962,linda.moore@kag.com,Current," 1,731.19 ",11/27/2018,10/28/2023,109,11/18/2023,Withdrawal,"1,785.30","3,516.49",51,109,"33,078.81",Mortgage,133.00%,12,9/1/2022,Closed,109,AMEX,"4,475.64","2,200.76",110.04,3/25/2023,9/26/2023,3505,109,4/11/2023,Suggestion,Pending,8/1/2023,1
110,Andrew,Mitchell,32,Male,Address_110,Memphis,19458794963,andrew.mitchell@kag.com,Savings," 9,715.71 ",4/12/2015,11/23/2023,110,12/21/2023,Transfer,"4,014.86","5,700.85",8,110,"13,307.77",Mortgage,947.00%,36,7/6/2022,Closed,110,MasterCard,"6,993.33","3,857.36",192.87,1/21/2023,7/19/2023,6390,110,4/29/2023,Suggestion,Pending,11/4/2023,1
111,Andrew,Johnson,38,Male,Address_111,Los Angeles,19458794964,andrew.johnson@kag.com,Savings," 8,399.51 ",3/26/2011,1/28/2023,111,6/3/2023,Transfer,"4,051.82","12,451.33",9,111,"22,775.22",Mortgage,796.00%,48,10/24/2020,Approved,111,AMEX,"3,437.91","4,507.25",225.36,7/21/2023,5/18/2023,6264,111,5/4/2023,Suggestion,Pending,12/14/2023,1
112,Steven,Young,38,Male,Address_112,Indianapolis,19458794965,steven.young@kag.com,Current," 1,218.61 ",9/22/2014,11/11/2023,112,3/30/2023,Withdrawal,"4,829.15","6,047.76",78,112,"36,753.08",Personal,576.00%,36,6/2/2021,Approved,112,AMEX,"1,256.36","4,064.69",203.23,3/12/2023,3/11/2023,7027,112,10/9/2023,Praise,Pending,9/26/2023,1
113,Robert,Davis,54,Male,Address_113,Colorado Springs,19458794966,robert.davis@kag.com,Savings," 9,456.31 ",1/22/2017,9/21/2023,113,8/9/2023,Transfer,"1,640.23","11,096.54",46,113,"27,207.23",Personal,874.00%,12,8/31/2020,Closed,113,Visa,"2,209.70","2,357.23",117.86,11/10/2023,5/20/2023,2290,113,8/18/2023,Praise,Pending,12/8/2023,1
114,Carol,Perez,45,Other,Address_114,San Jose,19458794967,carol.perez@kag.com,Savings," 9,433.91 ",9/11/2012,8/9/2023,114,11/7/2023,Transfer,"4,987.02","4,446.89",33,114,"1,673.72",Auto,845.00%,24,6/14/2022,Closed,114,AMEX,"3,479.44","3,490.18",174.51,10/30/2023,5/17/2023,4252,114,10/18/2023,Suggestion,Resolved,4/14/2023,1
115,Joshua,Garcia,62,Male,Address_115,Atlanta,19458794968,joshua.garcia@kag.com,Current," 3,231.91 ",1/1/2015,1/10/2023,115,12/24/2023,Withdrawal,"1,509.87","1,722.04",58,115,"15,986.32",Personal,477.00%,36,7/4/2020,Rejected,115,Visa,"8,283.82","1,318.87",65.94,7/30/2023,9/26/2023,5608,115,6/26/2023,Praise,Pending,10/28/2023,1
116,Kenneth,Lopez,49,Other,Address_116,San Francisco,19458794969,kenneth.lopez@kag.com,Current," 6,229.51 ",11/24/2013,10/4/2023,116,11/17/2023,Deposit,"2,262.34","8,491.85",79,116,"4,169.65",Auto,856.00%,48,11/25/2021,Closed,116,AMEX,"2,894.62",385.92,19.3,12/29/2023,3/4/2023,6192,116,3/21/2023,Suggestion,Resolved,8/6/2023,1
117,Betty,Campbell,58,Male,Address_117,Nashville,19458794970,betty.campbell@kag.com,Savings," 1,196.47 ",1/3/2001,10/18/2023,117,1/25/2023,Withdrawal,"3,534.19","-2,337.72",94,117,"46,379.61",Auto,270.00%,60,3/28/2022,Rejected,117,Visa,"6,586.05",790.09,39.5,8/7/2023,4/30/2023,2828,117,6/26/2023,Suggestion,Resolved,8/27/2023,-1
118,John,Flores,44,Male,Address_118,Denver,19458794971,john.flores@kag.com,Savings, 933.49 ,1/13/2014,1/4/2023,118,4/8/2023,Deposit,783.39,"1,716.88",94,118,"39,937.78",Personal,522.00%,60,11/16/2021,Closed,118,Visa,"3,783.95",120.35,6.02,1/17/2023,10/17/2023,4647,118,11/14/2023,Suggestion,Pending,9/15/2023,1
119,David,Scott,40,Male,Address_119,San Antonio,19458794972,david.scott@kag.com,Savings," 5,067.77 ",1/26/2013,6/30/2023,119,2/11/2023,Transfer,"1,339.20","6,406.97",31,119,"49,208.24",Mortgage,309.00%,36,6/19/2020,Rejected,119,AMEX,"1,529.45","2,222.57",111.13,10/3/2023,6/4/2023,1429,119,8/31/2023,Complaint,Resolved,9/6/2023,1
120,Linda,Anderson,27,Other,Address_120,Kansas City,19458794973,linda.anderson@kag.com,Savings, 591.81 ,8/30/2006,3/26/2023,120,10/27/2023,Deposit,"3,643.29","-3,051.48",69,120,"44,370.37",Personal,212.00%,24,9/28/2021,Closed,120,AMEX,"8,489.28","3,278.29",163.91,2/25/2023,1/23/2023,8769,120,9/10/2023,Suggestion,Resolved,6/28/2023,1
121,Barbara,Ramirez,57,Male,Address_121,San Diego,19458794974,barbara.ramirez@kag.com,Savings," 8,761.43 ",1/30/2013,1/25/2023,121,3/10/2023,Deposit,"4,872.18","13,633.61",83,121,"24,291.27",Auto,905.00%,12,3/8/2021,Approved,121,MasterCard,"9,401.57",167.13,8.36,5/19/2023,9/26/2023,43,121,1/18/2023,Suggestion,Pending,3/22/2023,1
122,Kimberly,Carter,58,Male,Address_122,San Jose,19458794975,kimberly.carter@kag.com,Current," 9,288.14 ",1/30/2001,1/20/2023,122,12/27/2023,Deposit,"3,666.67","5,621.47",48,122,"44,247.28",Mortgage,430.00%,48,4/11/2020,Approved,122,Visa,"2,496.41",259.08,12.95,3/28/2023,12/18/2023,9399,122,1/19/2023,Complaint,Resolved,1/12/2023,-1
123,Steven,Hall,23,Female,Address_123,Atlanta,19458794976,steven.hall@kag.com,Savings, 766.33 ,6/23/2001,7/18/2023,123,9/21/2023,Deposit,"4,312.87","-3,546.54",11,123,"33,949.49",Personal,716.00%,36,5/19/2022,Closed,123,AMEX,"5,587.79","2,604.08",130.2,4/1/2023,11/19/2023,9171,123,1/7/2023,Praise,Resolved,8/22/2023,1
124,Deborah,Moore,41,Male,Address_124,Los Angeles,19458794977,deborah.moore@kag.com,Current, 568.12 ,4/21/2007,7/18/2023,124,12/28/2023,Transfer,197.06,765.18,74,124,"26,705.38",Mortgage,438.00%,48,12/24/2021,Closed,124,MasterCard,"3,590.78","4,697.89",234.89,4/13/2023,4/24/2023,6392,124,5/31/2023,Suggestion,Resolved,1/18/2023,1
125,Daniel,Johnson,35,Female,Address_125,Austin,19458794978,daniel.johnson@kag.com,Savings," 2,292.04 ",3/16/2003,4/6/2023,125,3/4/2023,Withdrawal,"2,889.36","5,181.40",33,125,"19,161.66",Auto,590.00%,24,11/9/2021,Closed,125,AMEX,"5,948.94",706.91,35.35,10/13/2023,6/10/2023,150,125,3/8/2023,Praise,Pending,9/19/2023,1
126,Nancy,Gonzalez,27,Other,Address_126,Las Vegas,19458794979,nancy.gonzalez@kag.com,Savings," 9,306.59 ",7/31/2003,4/6/2023,126,7/25/2023,Withdrawal,"4,571.32","4,735.27",61,126,"34,367.34",Personal,413.00%,60,1/24/2021,Approved,126,Visa,"7,321.96","3,392.53",169.63,12/15/2023,2/9/2023,8470,126,1/3/2023,Praise,Resolved,7/25/2023,1
127,Paul,Hall,32,Male,Address_127,Philadelphia,19458794980,paul.hall@kag.com,Savings," 7,713.24 ",6/6/2018,10/5/2023,127,5/28/2023,Deposit,"3,415.16","4,298.08",88,127,"29,916.54",Mortgage,768.00%,12,3/19/2020,Closed,127,MasterCard,"9,860.94","3,272.27",163.61,2/6/2023,5/9/2023,9401,127,11/5/2023,Suggestion,Pending,6/21/2023,1
128,Andrew,Anderson,62,Male,Address_128,Detroit,19458794981,andrew.anderson@kag.com,Current," 6,797.33 ",1/23/2010,2/18/2023,128,11/25/2023,Withdrawal,"3,385.55","10,182.88",15,128,"31,095.06",Auto,808.00%,60,3/22/2020,Approved,128,AMEX,"4,135.25","1,529.74",76.49,7/13/2023,10/17/2023,6486,128,1/29/2023,Complaint,Pending,1/7/2023,1
129,Amanda,Martin,60,Female,Address_129,San Antonio,19458794982,amanda.martin@kag.com,Savings," 7,785.84 ",3/10/2004,3/30/2023,129,9/12/2023,Withdrawal,"1,023.17","6,762.67",29,129,"20,591.74",Personal,487.00%,12,8/22/2020,Closed,129,MasterCard,"3,290.08",379.47,18.97,5/7/2023,12/24/2023,8687,129,3/9/2023,Praise,Resolved,1/31/2023,1
130,Michelle,Lewis,51,Female,Address_130,Colorado Springs,19458794983,michelle.lewis@kag.com,Current," 2,074.82 ",2/6/2004,1/6/2023,130,9/8/2023,Withdrawal,"4,307.09","6,381.91",27,130,"37,226.44",Personal,874.00%,60,7/7/2022,Closed,130,AMEX,"7,014.85","3,045.93",152.3,10/2/2023,4/29/2023,2220,130,2/10/2023,Suggestion,Pending,1/6/2023,1
131,Lisa,Adams,25,Male,Address_131,Denver,19458794984,lisa.adams@kag.com,Current," 2,640.22 ",6/10/2010,5/26/2023,131,9/18/2023,Withdrawal,"4,326.58","6,966.80",20,131,"4,985.80",Mortgage,420.00%,36,8/8/2020,Closed,131,AMEX,"8,587.19","2,216.28",110.81,11/6/2023,5/31/2023,8979,131,7/2/2023,Praise,Resolved,12/22/2023,1
132,Anthony,Lewis,67,Other,Address_132,Philadelphia,19458794985,anthony.lewis@kag.com,Savings," 3,244.52 ",7/20/2007,1/12/2023,132,5/9/2023,Transfer,"3,073.90",170.62,36,132,"36,581.79",Mortgage,786.00%,24,8/4/2020,Approved,132,Visa,"1,251.09","1,559.79",77.99,1/25/2023,12/28/2023,8122,132,7/13/2023,Complaint,Resolved,4/21/2023,-1
133,Andrew,Williams,52,Female,Address_133,Memphis,19458794986,andrew.williams@kag.com,Savings," 6,090.15 ",10/15/2012,1/28/2023,133,1/11/2023,Withdrawal,"2,138.82","8,228.97",14,133,"36,807.30",Mortgage,685.00%,60,12/24/2021,Rejected,133,MasterCard,"1,390.08","3,900.56",195.03,7/16/2023,4/8/2023,987,133,9/13/2023,Praise,Resolved,2/23/2023,1
134,James,Jackson,44,Male,Address_134,Colorado Springs,19458794987,james.jackson@kag.com,Savings," 6,121.38 ",9/9/2013,10/2/2023,134,1/17/2023,Deposit,"4,123.12","1,998.26",37,134,"26,281.23",Personal,510.00%,24,4/13/2020,Closed,134,AMEX,"6,231.45","2,024.65",101.23,10/22/2023,2/14/2023,9179,134,10/22/2023,Complaint,Resolved,3/30/2023,1
135,Andrew,Williams,42,Female,Address_135,Los Angeles,19458794988,andrew.williams@kag.com,Savings," 2,165.22 ",6/16/2005,2/12/2023,135,3/9/2023,Withdrawal,"2,330.33","4,495.55",88,135,"13,900.87",Mortgage,900.00%,60,12/6/2021,Approved,135,AMEX,"2,174.01","3,085.42",154.27,12/21/2023,8/15/2023,1932,135,11/6/2023,Suggestion,Resolved,2/11/2023,1
